Au0	Al0		Au1		Au2	t_spar	t_spar_box	_rib	h_skin		n_ribs		Weight		Lift		Drag		MaxMises		DispTip		EigenValue	Velocity
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2130	0.1297	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4666.7304	16916.2169	649.6968	216455760.00	1.2891		1.4177	29.1000
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2564	0.0863	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4668.9205	5906.6885	234.9619	75444000.00	0.4394		2.8516	16.9250
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	-0.0327	0.0552	0.0068	0.0061	0.0046	0.0018	19	4655.2275	6221.6537	190.0947	100423800.00	0.6036		1.9705	22.5250
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2910	0.0517	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4671.6212	4662.8196	199.4324	56717292.00	0.3249		3.8270	14.8750
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2882	0.0545	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4671.2752	4669.0743	199.2587	56903092.00	0.3264		3.8121	14.9000
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2974	0.0453	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4672.1981	4669.4775	200.7952	56674880.00	0.3236		3.8359	14.8500
0.2882	0.0545	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4671.2752	4669.0743	199.2587	56903092.00	0.3264		3.8121	14.9000
0.2832	0.0595	0.2459	-0.2234	0.0068	0.0061	0.0046	0.0018	19	4665.4046	5335.0943	213.2782	69947888.00	0.4069		3.6437	16.5000
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2832	0.0595	0.0513	-0.0288	0.0068	0.0061	0.0046	0.0018	19	4654.5771	8750.5991	277.2286	135950832.00	0.8141		1.3789	24.7000
0.2882	0.0545	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4671.2752	4669.0743	199.2587	56903092.00	0.3264		3.8121	14.9000
0.2832	0.0595	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4670.8578	4666.8275	197.9123	57128232.00	0.3285		3.7912	14.9250
0.2882	0.0545	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4671.2752	4669.0743	199.2587	56903092.00	0.3264		3.8121	14.9000
0.2882	0.0545	0.4070	-0.3845	0.0068	0.0061	0.0046	0.0018	19	4685.1600	5489.5656	266.0941	65711184.00	0.3181		3.8451	15.1750
0.2882	0.0545	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4671.2752	4669.0743	199.2587	56903092.00	0.3264		3.8121	14.9000
0.2882	0.0545	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4671.2752	4669.0743	199.2587	56903092.00	0.3264		3.8121	14.9000
0.2882	0.0545	0.3001	-0.2776	0.0068	0.0061	0.0046	0.0018	19	4671.2752	4669.0743	199.2587	56903092.00	0.3264		3.8121	14.9000
